call_setup_duration_sec,transaction_duration_sec,hour,day_of_week,is_weekend,is_night,duration_very_short,duration_very_long,slow_setup,end_event_is_disconnect,end_event_is_clear,cause_radio_failure,cause_network_error,is_disconnect
3.668,232.523,13,0,0,0,0,0,0,0,0,0,0,0
3.625,87.807,12,0,0,0,0,0,0,0,0,0,0,0
3.615,2404.091,12,0,0,0,0,0,0,0,0,0,0,0
3.6,34.579,12,0,0,0,1,0,0,1,0,0,0,1
4.569,35.591,12,0,0,0,1,0,0,0,0,0,0,0
4.602,2672.859,12,0,0,0,0,0,0,0,0,0,0,0
3.641,163.942,11,0,0,0,0,0,0,0,0,0,0,0
3.61,2477.47,11,0,0,0,0,0,0,0,0,0,0,0
3.575,119.566,11,0,0,0,0,0,0,0,0,0,0,0
3.572,65.47,11,0,0,0,0,0,0,0,0,0,0,0
3.613,2749.137,11,0,0,0,0,0,0,0,0,0,0,0
3.585,73.146,10,0,0,0,0,0,0,0,0,0,0,0
3.656,2507.954,10,0,0,0,0,0,0,0,0,0,0,0
3.594,2628.285,10,0,0,0,0,0,0,0,0,0,0,0
3.379,2604.742,9,0,0,0,0,0,0,0,0,0,0,0
3.633,2666.097,9,0,0,0,0,0,0,0,0,0,0,0
3.599,2484.19,8,0,0,0,0,0,0,0,0,0,0,0
3.618,2736.65,8,0,0,0,0,0,0,0,0,0,0,0
3.618,39.267,7,0,0,0,1,0,0,0,0,0,0,0
3.622,2492.057,7,0,0,0,0,0,0,0,0,0,0,0
3.623,1243.827,7,0,0,0,0,0,0,0,0,0,0,0
3.645,17.363,7,0,0,0,1,0,0,0,0,0,0,0
3.62,47.451,7,0,0,0,1,0,0,0,0,0,0,0
3.618,1514.462,7,0,0,0,0,0,0,0,1,1,0,1
3.594,59.232,6,0,0,1,1,0,0,0,0,0,0,0
3.623,44.322,6,0,0,1,1,0,0,0,0,0,0,0
3.626,34.936,6,0,0,1,1,0,0,0,0,0,0,0
4.572,25.831,6,0,0,1,1,0,0,0,0,0,0,0
4.562,2675.234,6,0,0,1,0,0,0,0,0,0,0,0
4.568,52.662,5,0,0,1,1,0,0,0,0,0,0,0
4.54,34.487,5,0,0,1,1,0,0,0,0,0,0,0
3.601,4606.799,5,0,0,1,0,1,0,0,0,0,0,0
4.569,58.867,5,0,0,1,1,0,0,0,0,0,0,0
3.622,33.149,5,0,0,1,1,0,0,0,0,0,0,0
4.564,45.156,5,0,0,1,1,0,0,1,0,0,0,1
4.548,106.532,5,0,0,1,0,0,0,0,0,0,0,0
3.648,37.639,5,0,0,1,1,0,0,0,0,0,0,0
3.625,142.208,4,0,0,1,0,0,0,0,0,0,0,0
3.6,34.281,4,0,0,1,1,0,0,0,0,0,0,0
3.635,37.719,4,0,0,1,1,0,0,0,0,0,0,0
3.62,35.22,4,0,0,1,1,0,0,0,0,0,0,0
3.573,4659.757,4,0,0,1,0,1,0,0,0,0,0,0
4.548,25.388,3,0,0,1,1,0,0,0,0,0,0,0
3.626,33.929,3,0,0,1,1,0,0,0,0,0,0,0
4.314,37.666,3,0,0,1,1,0,0,0,0,0,0,0
3.588,246.801,23,6,1,0,0,0,0,0,0,0,0,0
3.61,153.286,22,6,1,0,0,0,0,0,0,0,0,0
3.597,2650.851,22,6,1,0,0,0,0,0,0,0,0,0
3.62,2470.373,21,6,1,0,0,0,0,0,0,0,0,0
3.604,136.831,21,6,1,0,0,0,0,0,0,0,0,0
3.59,2827.178,21,6,1,0,0,0,0,0,0,0,0,0
3.629,2496.704,20,6,1,0,0,0,0,0,0,0,0,0
3.585,2679.409,20,6,1,0,0,0,0,0,0,0,0,0
3.62,2627.948,19,6,1,0,0,0,0,0,0,0,0,0
4.559,2624.276,19,6,1,0,0,0,0,0,0,0,0,0
3.601,166.642,18,6,1,0,0,0,0,0,0,0,0,0
3.615,2500.441,18,6,1,0,0,0,0,0,0,0,0,0
3.637,42.898,18,6,1,0,1,0,0,0,1,1,0,1
3.624,36.582,18,6,1,0,1,0,0,0,0,0,0,0
3.622,2801.701,18,6,1,0,0,0,0,0,0,0,0,0
4.558,69.717,17,6,1,0,0,0,0,0,0,0,0,0
3.346,2486.694,17,6,1,0,0,0,0,0,0,0,0,0
3.599,2625.788,17,6,1,0,0,0,0,0,0,0,0,0
3.634,2591.666,16,6,1,0,0,0,0,0,0,0,0,0
3.6029999999999998,392.758,16,6,1,0,0,0,0,0,0,0,0,0
3.609,21.493,16,6,1,0,1,0,0,0,0,0,0,0
4.554,2647.035,16,6,1,0,0,0,0,0,0,0,0,0
3.59,2459.325,15,6,1,0,0,0,0,0,1,1,0,1
3.354,44.756,15,6,1,0,1,0,0,0,0,0,0,0
3.634,2771.186,15,6,1,0,0,0,0,0,0,0,0,0
4.547,36.123,14,6,1,0,1,0,0,0,0,0,0,0
4.547,35.362,14,6,1,0,1,0,0,0,0,0,0,0
3.654,2649.984,14,6,1,0,0,0,0,0,0,0,0,0
3.841,48.036,13,6,1,0,1,0,0,0,0,0,0,0
3.634,45.236,13,6,1,0,1,0,0,0,0,0,0,0
3.622,56.55,13,6,1,0,1,0,0,0,0,0,0,0
3.604,37.27,13,6,1,0,1,0,0,0,0,0,0,0
3.572,2516.868,13,6,1,0,0,0,0,0,0,0,0,0
3.598,140.304,12,6,1,0,0,0,0,0,0,0,0,0
3.6109999999999998,2521.605,12,6,1,0,0,0,0,0,0,0,0,0
3.629,2663.955,12,6,1,0,0,0,0,0,0,0,0,0
3.61,189.536,11,6,1,0,0,0,0,0,0,0,0,0
3.638,16.591,11,6,1,0,1,0,0,0,0,0,0,0
3.615,3005.099,11,6,1,0,0,0,0,0,0,0,0,0
3.6029999999999998,34.301,11,6,1,0,1,0,0,1,0,0,0,1
3.642,2478.731,11,6,1,0,0,0,0,0,1,1,0,1
4.784,7.447,11,6,1,0,1,0,0,1,0,0,0,1
3.638,242.094,11,6,1,0,0,0,0,1,0,0,0,1
3.617,2508.803,10,6,1,0,0,0,0,0,0,0,0,0
3.672,99.402,10,6,1,0,0,0,0,0,0,0,0,0
3.623,2647.809,10,6,1,0,0,0,0,0,0,0,0,0
3.591,1096.284,9,6,1,0,0,0,0,0,0,0,0,0
3.624,2517.615,9,6,1,0,0,0,0,0,0,0,0,0
3.638,2633.26,9,6,1,0,0,0,0,0,0,0,0,0
3.375,38.131,8,6,1,0,1,0,0,0,0,0,0,0
3.591,33.548,8,6,1,0,1,0,0,0,0,0,0,0
3.593,2521.498,8,6,1,0,0,0,0,0,0,0,0,0
4.553,2659.148,8,6,1,0,0,0,0,0,0,0,0,0
3.606,37.833,7,6,1,0,1,0,0,0,0,0,0,0
3.614,33.644,7,6,1,0,1,0,0,0,0,0,0,0
3.627,53.991,7,6,1,0,1,0,0,0,0,0,0,0
3.629,2471.17,7,6,1,0,0,0,0,0,0,0,0,0
4.543,255.169,7,6,1,0,0,0,0,1,0,0,0,1
3.6310000000000002,48.772,6,6,1,1,1,0,0,0,0,0,0,0
3.601,4510.991,6,6,1,1,0,1,0,0,0,0,0,0
3.608,47.148,6,6,1,1,1,0,0,0,0,0,0,0
4.561,36.504,6,6,1,1,1,0,0,0,0,0,0,0
3.621,36.905,6,6,1,1,1,0,0,0,0,0,0,0
4.523,77.588,5,6,1,1,0,0,0,0,0,0,0,0
3.641,458.995,5,6,1,1,0,0,0,0,0,0,0,0
4.573,35.809,5,6,1,1,1,0,0,0,0,0,0,0
4.535,66.341,5,6,1,1,0,0,0,0,0,0,0,0
3.5869999999999997,4633.071,4,6,1,1,0,1,0,0,0,0,0,0
4.568,66.309,4,6,1,1,0,0,0,0,0,0,0,0
4.555,34.019,4,6,1,1,1,0,0,0,0,0,0,0
4.568,59.748,0,6,1,1,1,0,0,0,0,0,0,0
3.653,170.468,23,5,1,0,0,0,0,0,0,0,0,0
3.63,2476.508,22,5,1,0,0,0,0,0,0,0,0,0
3.61,147.153,21,5,1,0,0,0,0,0,0,0,0,0
3.623,2688.609,21,5,1,0,0,0,0,0,0,0,0,0
3.594,2520.757,20,5,1,0,0,0,0,0,0,0,0,0
3.665,131.604,19,5,1,0,0,0,0,0,0,0,0,0
3.621,2560.092,19,5,1,0,0,0,0,0,0,0,0,0
3.628,2696.367,19,5,1,0,0,0,0,0,0,0,0,0
3.3689999999999998,2522.628,18,5,1,0,0,0,0,0,0,0,0,0
3.617,2624.112,18,5,1,0,0,0,0,0,0,0,0,0
3.61,2545.153,17,5,1,0,0,0,0,0,0,0,0,0
3.617,2645.532,17,5,1,0,0,0,0,0,0,0,0,0
3.618,150.748,16,5,1,0,0,0,0,0,0,0,0,0
3.6109999999999998,2508.825,16,5,1,0,0,0,0,0,0,0,0,0
3.644,28.495,16,5,1,0,1,0,0,0,1,1,0,1
4.585,2644.815,16,5,1,0,0,0,0,0,0,0,0,0
3.609,2616.257,15,5,1,0,0,0,0,0,0,0,0,0
3.612,30.056,15,5,1,0,1,0,0,0,1,1,0,1
3.642,38.75,15,5,1,0,1,0,0,0,0,0,0,0
3.626,43.347,15,5,1,0,1,0,0,0,0,0,0,0
3.606,2645.306,15,5,1,0,0,0,0,0,0,0,0,0
3.59,2774.652,14,5,1,0,0,0,0,0,0,0,0,0
3.608,240.656,13,5,1,0,0,0,0,0,0,0,0,0
3.617,123.11,13,5,1,0,0,0,0,0,0,0,0,0
3.589,2463.135,13,5,1,0,0,0,0,0,0,0,0,0
3.609,42.481,13,5,1,0,1,0,0,0,1,1,0,1
3.608,45.219,13,5,1,0,1,0,0,0,0,0,0,0
4.067,87.582,13,5,1,0,0,0,0,0,0,0,0,0
3.589,33.886,12,5,1,0,1,0,0,0,0,0,0,0
3.602,32.875,12,5,1,0,1,0,0,0,0,0,0,0
3.606,2484.124,12,5,1,0,0,0,0,0,0,0,0,0
4.5809999999999995,2636.5,12,5,1,0,0,0,0,0,0,0,0,0
3.591,2506.986,11,5,1,0,0,0,0,0,0,0,0,0
3.612,2660.392,11,5,1,0,0,0,0,0,0,0,0,0
3.6109999999999998,313.229,10,5,1,0,0,0,0,0,0,0,0,0
3.6,2509.746,10,5,1,0,0,0,0,0,0,0,0,0
3.591,2623.093,10,5,1,0,0,0,0,0,0,0,0,0
3.387,184.247,9,5,1,0,0,0,0,0,0,0,0,0
3.61,2533.459,9,5,1,0,0,0,0,0,0,0,0,0
3.576,2624.7,9,5,1,0,0,0,0,0,0,0,0,0
3.623,36.607,8,5,1,0,1,0,0,0,0,0,0,0
4.569,46.656,8,5,1,0,1,0,0,0,0,0,0,0
3.61,2487.966,8,5,1,0,0,0,0,0,0,0,0,0
3.621,2627.239,8,5,1,0,0,0,0,0,0,0,0,0
3.632,32.998,7,5,1,0,1,0,0,0,0,0,0,0
3.621,36.286,7,5,1,0,1,0,0,0,0,0,0,0
3.615,24.845,7,5,1,0,1,0,0,0,0,0,0,0
4.534,2665.127,7,5,1,0,0,0,0,0,0,0,0,0
3.61,32.198,6,5,1,1,1,0,0,0,0,0,0,0
3.636,4399.062,6,5,1,1,0,1,0,0,0,0,0,0
4.536,34.189,6,5,1,1,1,0,0,0,0,0,0,0
3.657,32.973,6,5,1,1,1,0,0,0,0,0,0,0
4.551,34.418,6,5,1,1,1,0,0,0,0,0,0,0
3.6109999999999998,36.171,6,5,1,1,1,0,0,0,0,0,0,0
4.559,33.974,5,5,1,1,1,0,0,0,0,0,0,0
3.6390000000000002,47.167,5,5,1,1,1,0,0,0,0,0,0,0
3.5949999999999998,32.118,5,5,1,1,1,0,0,0,0,0,0,0
3.638,4527.356,4,5,1,1,0,1,0,0,0,0,0,0
3.635,24.047,4,5,1,1,1,0,0,0,0,0,0,0
3.623,25.428,4,5,1,1,1,0,0,0,0,0,0,0
3.648,18.116,4,5,1,1,1,0,0,0,0,0,0,0
3.616,59.334,4,5,1,1,1,0,0,1,0,0,0,1
3.591,44.079,4,5,1,1,1,0,0,0,0,0,0,0
3.612,45.529,3,5,1,1,1,0,0,0,0,0,0,0
3.621,154.532,23,4,0,0,0,0,0,0,0,0,0,0
3.584,195.271,22,4,0,0,0,0,0,0,0,0,0,0
3.623,2491.07,22,4,0,0,0,0,0,0,0,0,0,0
3.583,178.305,21,4,0,0,0,0,0,0,0,0,0,0
3.616,2498.119,21,4,0,0,0,0,0,0,0,0,0,0
3.643,2662.959,21,4,0,0,0,0,0,0,0,0,0,0
3.618,2544.705,20,4,0,0,0,0,0,0,0,0,0,0
3.651,2695.253,20,4,0,0,0,0,0,0,0,0,0,0
3.597,179.289,19,4,0,0,0,0,0,0,0,0,0,0
4.589,2497.431,19,4,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,29.12,19,4,0,0,1,0,0,0,1,1,0,1
3.614,2720.315,19,4,0,0,0,0,0,0,0,0,0,0
3.614,131.11,18,4,0,0,0,0,0,0,0,0,0,0
3.632,2644.45,18,4,0,0,0,0,0,0,0,0,0,0
3.638,31.028,18,4,0,0,1,0,0,1,0,0,0,1
3.6109999999999998,2646.489,18,4,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,2528.845,17,4,0,0,0,0,0,0,0,0,0,0
3.62,2739.104,17,4,0,0,0,0,0,0,0,0,0,0
3.606,2493.093,16,4,0,0,0,0,0,0,0,0,0,0
3.6,548.843,16,4,0,0,0,0,0,0,0,0,0,0
4.54,2644.13,16,4,0,0,0,0,0,0,0,0,0,0
3.621,39.113,15,4,0,0,1,0,0,0,0,0,0,0
3.618,2417.168,15,4,0,0,0,0,0,0,0,0,0,0
3.675,37.321,15,4,0,0,1,0,0,1,0,0,0,1
3.6390000000000002,39.985,15,4,0,0,1,0,0,0,0,0,0,0
4.556,2620.959,15,4,0,0,0,0,0,0,0,0,0,0
3.607,32.362,14,4,0,0,1,0,0,0,0,0,0,0
3.649,96.54,14,4,0,0,0,0,0,0,0,0,0,0
3.615,96.241,14,4,0,0,0,0,0,1,0,0,0,1
3.616,597.569,14,4,0,0,0,0,0,0,0,0,0,0
3.5949999999999998,2760.432,14,4,0,0,0,0,0,0,0,0,0,0
3.609,58.132,13,4,0,0,1,0,0,0,0,0,0,0
4.552,34.745,13,4,0,0,1,0,0,0,0,0,0,0
3.395,2450.867,13,4,0,0,0,0,0,0,0,0,0,0
4.6,33.696,13,4,0,0,1,0,0,0,0,0,0,0
3.584,65.087,13,4,0,0,0,0,0,0,0,0,0,0
3.646,43.82,12,4,0,0,1,0,0,0,0,0,0,0
3.605,37.012,12,4,0,0,1,0,0,0,0,0,0,0
3.62,153.52,12,4,0,0,0,0,0,0,0,0,0,0
3.617,2505.643,12,4,0,0,0,0,0,0,0,0,0,0
3.616,33.056,12,4,0,0,1,0,0,1,0,0,0,1
3.626,41.215,12,4,0,0,1,0,0,0,0,0,0,0
3.637,159.478,12,4,0,0,0,0,0,1,0,0,0,1
3.625,2634.491,12,4,0,0,0,0,0,0,0,0,0,0
3.604,2497.188,11,4,0,0,0,0,0,0,0,0,0,0
3.613,2640.75,11,4,0,0,0,0,0,0,0,0,0,0
3.6310000000000002,2499.101,10,4,0,0,0,0,0,0,0,0,0,0
3.6470000000000002,2604.05,10,4,0,0,0,0,0,0,0,0,0,0
3.618,2502.925,9,4,0,0,0,0,0,0,0,0,0,0
3.608,2652.329,9,4,0,0,0,0,0,0,0,0,0,0
3.636,134.685,8,4,0,0,0,0,0,0,0,0,0,0
3.593,2474.745,8,4,0,0,0,0,0,0,0,0,0,0
4.556,136.461,8,4,0,0,0,0,0,0,0,0,0,0
3.616,2662.718,8,4,0,0,0,0,0,0,0,0,0,0
3.382,38.353,7,4,0,0,1,0,0,0,0,0,0,0
4.549,37.616,7,4,0,0,1,0,0,0,0,0,0,0
3.617,2479.833,7,4,0,0,0,0,0,0,0,0,0,0
3.627,2622.13,7,4,0,0,0,0,0,0,0,0,0,0
3.638,41.648,6,4,0,1,1,0,0,0,0,0,0,0
3.602,33.663,6,4,0,1,1,0,0,0,0,0,0,0
3.615,40.731,6,4,0,1,1,0,0,0,0,0,0,0
4.523,2679.49,6,4,0,1,0,0,0,0,0,0,0,0
3.625,4635.716,5,4,0,1,0,1,0,0,0,0,0,0
4.602,1397.895,5,4,0,1,0,0,0,0,0,0,0,0
3.597,52.112,5,4,0,1,1,0,0,0,0,0,0,0
3.617,18.218,5,4,0,1,1,0,0,1,0,0,0,1
4.583,388.089,5,4,0,1,0,0,0,0,0,0,0,0
3.613,34.495,5,4,0,1,1,0,0,0,0,0,0,0
3.612,33.763,4,4,0,1,1,0,0,0,0,0,0,0
3.589,229.303,4,4,0,1,0,0,0,0,0,0,0,0
3.6109999999999998,201.52,4,4,0,1,0,0,0,0,0,0,0,0
4.5600000000000005,4723.993,4,4,0,1,0,1,0,0,0,0,0,0
4.554,46.365,3,4,0,1,1,0,0,0,0,0,0,0
3.626,122.637,2,4,0,1,0,0,0,0,0,0,0,0
4.543,49.811,2,4,0,1,1,0,0,0,0,0,0,0
3.623,179.33,23,3,0,0,0,0,0,0,0,0,0,0
3.357,2536.014,22,3,0,0,0,0,0,0,0,0,0,0
3.612,125.998,21,3,0,0,0,0,0,0,0,0,0,0
3.624,2659.595,21,3,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,2485.112,20,3,0,0,0,0,0,0,0,0,0,0
3.6310000000000002,35.318,20,3,0,0,1,0,0,1,0,0,0,1
3.629,27.959,20,3,0,0,1,0,0,0,0,0,0,0
3.622,69672.976,20,3,0,0,0,1,0,1,0,0,0,1
3.586,253.866,19,3,0,0,0,0,0,0,0,0,0,0
3.612,2471.876,19,3,0,0,0,0,0,0,1,1,0,1
3.6029999999999998,2674.67,19,3,0,0,0,0,0,0,0,0,0,0
3.625,2609.746,18,3,0,0,0,0,0,0,0,0,0,0
3.6029999999999998,2667.206,18,3,0,0,0,0,0,0,0,0,0,0
3.623,2498.284,17,3,0,0,0,0,0,0,0,0,0,0
3.644,2740.729,17,3,0,0,0,0,0,0,0,0,0,0
3.3970000000000002,2488.002,16,3,0,0,0,0,0,0,0,0,0,0
3.59,2611.836,16,3,0,0,0,0,0,0,0,0,0,0
3.598,59.316,15,3,0,0,1,0,0,0,0,0,0,0
3.583,2481.387,15,3,0,0,0,0,0,0,0,0,0,0
3.58,31.571,15,3,0,0,1,0,0,0,0,0,0,0
3.578,2629.733,15,3,0,0,0,0,0,0,0,0,0,0
4.563,2766.475,14,3,0,0,0,0,0,0,0,0,0,0
3.6029999999999998,2467.55,13,3,0,0,0,0,0,0,0,0,0,0
3.629,43.359,13,3,0,0,1,0,0,0,0,0,0,0
4.599,34.182,12,3,0,0,1,0,0,0,0,0,0,0
5.513,48.462,12,3,0,0,1,0,1,0,0,0,0,0
3.617,2716.064,12,3,0,0,0,0,0,0,0,0,0,0
4.557,118.073,12,3,0,0,0,0,0,0,0,0,0,0
3.616,226.715,12,3,0,0,0,0,0,0,0,0,0,0
3.366,1971.879,12,3,0,0,0,0,0,0,0,0,0,0
3.612,92.013,12,3,0,0,0,0,0,0,0,0,0,0
3.626,4.161,12,3,0,0,1,0,0,1,0,0,0,1
3.618,109.112,12,3,0,0,0,0,0,1,0,0,0,1
3.63,683.722,12,3,0,0,0,0,0,1,0,0,0,1
3.614,33.518,11,3,0,0,1,0,0,0,0,0,0,0
3.599,2424.105,11,3,0,0,0,0,0,1,0,0,0,1
3.624,2642.797,11,3,0,0,0,0,0,0,0,0,0,0
3.609,2505.783,10,3,0,0,0,0,0,0,0,0,0,0
3.625,2606.808,10,3,0,0,0,0,0,0,0,0,0,0
3.401,2507.427,9,3,0,0,0,0,0,0,0,0,0,0
4.542,2600.718,9,3,0,0,0,0,0,0,0,0,0,0
3.586,116.618,8,3,0,0,0,0,0,0,0,0,0,0
3.645,2487.902,8,3,0,0,0,0,0,0,0,0,0,0
3.634,36.022,8,3,0,0,1,0,0,1,0,0,0,1
3.654,2603.364,8,3,0,0,0,0,0,0,0,0,0,0
4.555,39.374,7,3,0,0,1,0,0,0,0,0,0,0
3.62,2503.015,7,3,0,0,0,0,0,0,0,0,0,0
4.551,49.428,7,3,0,0,1,0,0,0,0,0,0,0
3.366,34.75,7,3,0,0,1,0,0,0,0,0,0,0
4.563,2681.329,7,3,0,0,0,0,0,0,0,0,0,0
3.606,44.21,6,3,0,1,1,0,0,0,0,0,0,0
3.626,1341.142,6,3,0,1,0,0,0,0,0,0,0,0
3.59,16.337,6,3,0,1,1,0,0,0,0,0,0,0
3.349,41.941,6,3,0,1,1,0,0,0,0,0,0,0
4.524,48.439,6,3,0,1,1,0,0,0,0,0,0,0
3.6109999999999998,24.798000000000002,6,3,0,1,1,0,0,0,0,0,0,0
4.557,57.632,6,3,0,1,1,0,0,0,0,0,0,0
4.593,36.007,6,3,0,1,1,0,0,0,0,0,0,0
4.535,2729.173,6,3,0,1,0,0,0,0,0,0,0,0
4.587,295.403,5,3,0,1,0,0,0,0,0,0,0,0
3.66,3250.873,5,3,0,1,0,0,0,0,1,1,0,1
4.549,34.73,5,3,0,1,1,0,0,0,0,0,0,0
3.614,34.203,4,3,0,1,1,0,0,0,0,0,0,0
4.58,34.64,4,3,0,1,1,0,0,0,0,0,0,0
3.64,37.283,4,3,0,1,1,0,0,0,0,0,0,0
4.55,38.061,4,3,0,1,1,0,0,0,0,0,0,0
4.5440000000000005,4605.692,4,3,0,1,0,1,0,0,0,0,0,0
4.569,43.722,3,3,0,1,1,0,0,0,0,0,0,0
4.561,36.44,3,3,0,1,1,0,0,0,0,0,0,0
3.607,138.844,23,2,0,0,0,0,0,0,0,0,0,0
3.604,2483.224,22,2,0,0,0,0,0,0,0,0,0,0
3.609,32.993,22,2,0,0,1,0,0,1,0,0,0,1
3.607,179.219,21,2,0,0,0,0,0,0,0,0,0,0
4.566,2627.364,21,2,0,0,0,0,0,0,0,0,0,0
3.622,205.914,20,2,0,0,0,0,0,0,0,0,0,0
3.606,33.701,20,2,0,0,1,0,0,0,0,0,0,0
3.615,34.571,20,2,0,0,1,0,0,0,0,0,0,0
3.605,2731.44,20,2,0,0,0,0,0,0,0,0,0,0
9.873,39.157,19,2,0,0,1,0,1,0,0,0,0,0
3.614,130.828,19,2,0,0,0,0,0,0,0,0,0,0
4.58,83.45,19,2,0,0,0,0,0,0,0,0,0,0
3.624,2466.901,19,2,0,0,0,0,0,0,0,0,0,0
3.63,32.885,19,2,0,0,1,0,0,1,0,0,0,1
3.6,2596.068,19,2,0,0,0,0,0,0,0,0,0,0
3.618,2498.128,18,2,0,0,0,0,0,0,0,0,0,0
3.66,2684.039,18,2,0,0,0,0,0,0,0,0,0,0
3.61,32.883,17,2,0,0,1,0,0,0,0,0,0,0
3.597,58.962,17,2,0,0,1,0,0,0,0,0,0,0
3.596,175.758,17,2,0,0,0,0,0,0,0,0,0,0
3.398,2486.229,17,2,0,0,0,0,0,0,0,0,0,0
3.615,2689.805,17,2,0,0,0,0,0,0,0,0,0,0
3.605,2474.533,16,2,0,0,0,0,0,0,0,0,0,0
3.64,42.197,16,2,0,0,1,0,0,0,1,1,0,1
3.634,2839.53,16,2,0,0,0,0,0,0,0,0,0,0
3.634,34.98,15,2,0,0,1,0,0,0,0,0,0,0
3.609,2527.349,15,2,0,0,0,0,0,0,0,0,0,0
3.373,37.97,15,2,0,0,1,0,0,0,0,0,0,0
3.596,32.579,15,2,0,0,1,0,0,0,0,0,0,0
3.617,2682.646,15,2,0,0,0,0,0,0,0,0,0,0
3.657,37.991,14,2,0,0,1,0,0,0,0,0,0,0
4.549,2811.138,14,2,0,0,0,0,0,0,0,0,0,0
3.584,2458.326,13,2,0,0,0,0,0,0,0,0,0,0
4.543,37.332,13,2,0,0,1,0,0,0,0,0,0,0
3.624,167.444,12,2,0,0,0,0,0,0,0,0,0,0
3.633,2458.504,12,2,0,0,0,0,0,0,0,0,0,0
3.6109999999999998,28.437,12,2,0,0,1,0,0,1,0,0,0,1
3.607,40.681,12,2,0,0,1,0,0,0,0,0,0,0
3.609,2696.09,12,2,0,0,0,0,0,0,0,0,0,0
3.628,1087.864,11,2,0,0,0,0,0,0,0,0,0,0
3.582,37.448,11,2,0,0,1,0,0,0,0,0,0,0
3.6109999999999998,2556.345,11,2,0,0,0,0,0,0,0,0,0,0
4.557,2707.929,11,2,0,0,0,0,0,0,0,0,0,0
3.594,144.998,10,2,0,0,0,0,0,0,0,0,0,0
3.403,2416.253,10,2,0,0,0,0,0,0,0,0,0,0
3.596,2679.382,10,2,0,0,0,0,0,0,0,0,0,0
4.537,120.765,9,2,0,0,0,0,0,0,0,0,0,0
4.517,43.432,9,2,0,0,1,0,0,0,0,0,0,0
3.578,2754.678,9,2,0,0,0,0,0,0,0,0,0,0
4.545,2627.516,9,2,0,0,0,0,0,0,0,0,0,0
3.589,155.646,8,2,0,0,0,0,0,0,0,0,0,0
3.588,2459.494,8,2,0,0,0,0,0,0,0,0,0,0
3.612,33.062,8,2,0,0,1,0,0,1,0,0,0,1
4.556,69.074,8,2,0,0,0,0,0,0,0,0,0,0
3.621,2656.983,8,2,0,0,0,0,0,0,0,0,0,0
4.545,34.952,7,2,0,0,1,0,0,0,0,0,0,0
3.629,2493.889,7,2,0,0,0,0,0,0,0,0,0,0
3.622,2664.046,7,2,0,0,0,0,0,0,0,0,0,0
3.636,32.858,6,2,0,1,1,0,0,0,0,0,0,0
3.634,32.395,6,2,0,1,1,0,0,0,0,0,0,0
4.567,36.324,6,2,0,1,1,0,0,0,0,0,0,0
4.552,2689.284,6,2,0,1,0,0,0,0,0,0,0,0
4.562,34.015,5,2,0,1,1,0,0,0,0,0,0,0
4.569,35.889,5,2,0,1,1,0,0,0,0,0,0,0
3.616,4413.529,5,2,0,1,0,1,0,0,0,0,0,0
4.5649999999999995,42.11,5,2,0,1,1,0,0,0,0,0,0,0
4.562,35.247,5,2,0,1,1,0,0,0,0,0,0,0
4.577,105.565,5,2,0,1,0,0,0,0,0,0,0,0
4.524,34.057,5,2,0,1,1,0,0,0,0,0,0,0
3.379,89.596,4,2,0,1,0,0,0,0,0,0,0,0
4.537,44.386,4,2,0,1,1,0,0,0,0,0,0,0
4.5809999999999995,83.552,4,2,0,1,0,0,0,0,0,0,0,0
4.531,4534.611,4,2,0,1,0,1,0,0,0,0,0,0
4.578,56.475,3,2,0,1,1,0,0,0,0,0,0,0
4.557,35.875,3,2,0,1,1,0,0,0,0,0,0,0
3.6109999999999998,164.393,23,1,0,0,0,0,0,0,0,0,0,0
3.589,50.553,23,1,0,0,1,0,0,0,0,0,0,0
3.624,2452.954,22,1,0,0,0,0,0,0,0,0,0,0
3.589,36.056,22,1,0,0,1,0,0,1,0,0,0,1
3.628,133.409,21,1,0,0,0,0,0,0,0,0,0,0
3.654,2874.896,21,1,0,0,0,0,0,0,0,0,0,0
3.624,2495.289,20,1,0,0,0,0,0,0,0,0,0,0
3.608,148.236,19,1,0,0,0,0,0,0,0,0,0,0
3.64,2496.525,19,1,0,0,0,0,0,0,0,0,0,0
3.625,2670.662,19,1,0,0,0,0,0,0,0,0,0,0
3.594,2490.849,18,1,0,0,0,0,0,0,0,0,0,0
3.604,67.725,18,1,0,0,0,0,0,0,0,0,0,0
3.6109999999999998,2640.554,18,1,0,0,0,0,0,0,0,0,0,0
3.573,2507.632,17,1,0,0,0,0,0,0,0,0,0,0
3.593,2627.452,17,1,0,0,0,0,0,0,0,0,0,0
3.628,217.412,16,1,0,0,0,0,0,0,0,0,0,0
3.661,161.28,16,1,0,0,0,0,0,0,0,0,0,0
3.592,69.63,16,1,0,0,0,0,0,0,0,0,0,0
3.63,2489.807,16,1,0,0,0,0,0,0,0,0,0,0
4.594,2653.066,16,1,0,0,0,0,0,0,0,0,0,0
3.63,125.197,15,1,0,0,0,0,0,1,0,0,0,1
3.646,2562.094,15,1,0,0,0,0,0,0,0,0,0,0
3.635,348.453,15,1,0,0,0,0,0,0,0,0,0,0
